   0.0000000e+00   0.0000000e+00
   4.0000000e-04  -1.8217893e+00
   8.0000000e-04  -6.8826433e+00
   1.2000000e-03  -1.4256547e+01
   1.6000000e-03  -2.3491128e+01
   2.0000000e-03  -3.4569994e+01
   2.4000000e-03  -4.7097817e+01
   2.8000000e-03  -6.0599984e+01
   3.2000000e-03  -7.4960572e+01
   3.6000000e-03  -9.0210714e+01
   4.4000000e-03  -1.2249601e+02
   5.2000000e-03  -1.5629182e+02
   6.8000000e-03  -2.2699760e+02
   8.4000000e-03  -2.9961153e+02
   1.2400000e-02  -4.8284673e+02
   1.4400000e-02  -5.7391799e+02
   1.7600000e-02  -7.1832282e+02
   2.0800000e-02  -8.6093548e+02
   2.2800000e-02  -9.4915411e+02
   2.6000000e-02  -1.0888669e+03
   2.7600000e-02  -1.1580490e+03
   3.0800000e-02  -1.2950784e+03
   3.4400000e-02  -1.4471856e+03
   3.7600000e-02  -1.5805484e+03
   4.1200000e-02  -1.7285545e+03
   4.4400000e-02  -1.8583501e+03
   4.7600000e-02  -1.9864753e+03
   5.0000000e-02  -2.0814242e+03
   5.0400000e-02  -2.0955494e+03
   5.0800000e-02  -2.1066517e+03
   5.1200000e-02  -2.1152154e+03
   5.1600000e-02  -2.1216795e+03
   5.2000000e-02  -2.1263025e+03
   5.2400000e-02  -2.1296186e+03
   5.2800000e-02  -2.1319047e+03
   5.3200000e-02  -2.1330996e+03
   5.3600000e-02  -2.1333424e+03
   5.4400000e-02  -2.1323708e+03
   5.5200000e-02  -2.1293705e+03
   5.6400000e-02  -2.1229925e+03
   5.7600000e-02  -2.1147957e+03
   5.9600000e-02  -2.0996898e+03
   7.0400000e-02  -2.0117007e+03
   7.8800000e-02  -1.9452079e+03
   8.7200000e-02  -1.8809060e+03
   9.6800000e-02  -1.8097679e+03
   9.8400000e-02  -1.7966240e+03
   9.9200000e-02  -1.7886170e+03
   9.9600000e-02  -1.7842560e+03
   1.0000000e-01  -1.7792507e+03
   1.0040000e-01  -1.7733965e+03
   1.0080000e-01  -1.7667996e+03
   1.0120000e-01  -1.7594012e+03
   1.0160000e-01  -1.7507885e+03
   1.0200000e-01  -1.7406568e+03
   1.0240000e-01  -1.7290813e+03
   1.0280000e-01  -1.7161148e+03
   1.0320000e-01  -1.7014860e+03
   1.0360000e-01  -1.6849865e+03
   1.0400000e-01  -1.6668513e+03
   1.0440000e-01  -1.6474447e+03
   1.0480000e-01  -1.6268459e+03
   1.0520000e-01  -1.6051008e+03
   1.0640000e-01  -1.5377395e+03
   1.0720000e-01  -1.4937709e+03
   1.0760000e-01  -1.4727455e+03
   1.0800000e-01  -1.4524352e+03
   1.0960000e-01  -1.3723317e+03
   1.1000000e-01  -1.3516748e+03
   1.1040000e-01  -1.3303065e+03
   1.1200000e-01  -1.2429656e+03
   1.1240000e-01  -1.2215034e+03
   1.1280000e-01  -1.2007123e+03
   1.1480000e-01  -1.0987805e+03
   1.1600000e-01  -1.0348065e+03
   1.1720000e-01  -9.7231216e+02
   1.1840000e-01  -9.1207523e+02
   1.2080000e-01  -7.8787082e+02
   1.2200000e-01  -7.2814635e+02
   1.2320000e-01  -6.6728582e+02
   1.2400000e-01  -6.2623243e+02
   1.2600000e-01  -5.2710168e+02
   1.2760000e-01  -4.4674020e+02
   1.2880000e-01  -3.8826243e+02
   1.3080000e-01  -2.8934755e+02
   1.3200000e-01  -2.3159936e+02
   1.3400000e-01  -1.3400173e+02
   1.3520000e-01  -7.6934022e+01
   1.3640000e-01  -1.8892402e+01
   1.3840000e-01   7.5852035e+01
   1.3920000e-01   1.1432097e+02
   1.4240000e-01   2.6467064e+02
   1.4360000e-01   3.1997087e+02
   1.4480000e-01   3.7594730e+02
   1.4680000e-01   4.6770808e+02
   1.4760000e-01   5.0483763e+02
   1.5080000e-01   6.5009049e+02
   1.5160000e-01   6.8571929e+02
   1.5280000e-01   7.4004008e+02
   1.5560000e-01   8.6462759e+02
   1.5680000e-01   9.1722956e+02
   1.5760000e-01   9.5285273e+02
   1.6080000e-01   1.0924605e+03
   1.6280000e-01   1.1788994e+03
   1.6560000e-01   1.2985189e+03
   1.6760000e-01   1.3833986e+03
   1.7080000e-01   1.5173588e+03
   1.7240000e-01   1.5839336e+03
   1.7440000e-01   1.6664656e+03
   1.7640000e-01   1.7481547e+03
   1.7920000e-01   1.8616790e+03
   1.8120000e-01   1.9419586e+03
   1.8280000e-01   2.0056024e+03
   1.8600000e-01   2.1319416e+03
   1.8960000e-01   2.2720416e+03
   1.9280000e-01   2.3949020e+03
   1.9440000e-01   2.4558018e+03
   1.9600000e-01   2.5160503e+03
   1.9800000e-01   2.5898614e+03
   1.9920000e-01   2.6318654e+03
   1.9960000e-01   2.6451399e+03
   2.0000000e-01   2.6577354e+03
   2.0040000e-01   2.6697299e+03
   2.0080000e-01   2.6810360e+03
   2.0120000e-01   2.6912378e+03
   2.0160000e-01   2.7000557e+03
   2.0200000e-01   2.7076015e+03
   2.0240000e-01   2.7139144e+03
   2.0280000e-01   2.7186114e+03
   2.0320000e-01   2.7213439e+03
   2.0360000e-01   2.7222983e+03
   2.0400000e-01   2.7218647e+03
   2.0440000e-01   2.7200695e+03
   2.0480000e-01   2.7167816e+03
   2.0520000e-01   2.7123042e+03
   2.0680000e-01   2.6918285e+03
   2.0720000e-01   2.6873116e+03
   2.0800000e-01   2.6801781e+03
   2.0920000e-01   2.6716258e+03
   2.0960000e-01   2.6684698e+03
   2.1000000e-01   2.6646362e+03
   2.1080000e-01   2.6558011e+03
   2.1200000e-01   2.6405940e+03
   2.1240000e-01   2.6361558e+03
   2.1480000e-01   2.6138933e+03
   2.1680000e-01   2.5909058e+03
   2.1880000e-01   2.5719170e+03
   2.1960000e-01   2.5633070e+03
   2.2040000e-01   2.5540715e+03
   2.2280000e-01   2.5310130e+03
   2.2400000e-01   2.5176974e+03
   2.2600000e-01   2.4987011e+03
   2.2720000e-01   2.4858661e+03
   2.2920000e-01   2.4668690e+03
   2.3040000e-01   2.4542371e+03
   2.3280000e-01   2.4314708e+03
   2.3400000e-01   2.4191540e+03
   2.3480000e-01   2.4121184e+03
   2.3680000e-01   2.3923785e+03
   2.3800000e-01   2.3814880e+03
   2.4000000e-01   2.3620695e+03
   2.4120000e-01   2.3512256e+03
   2.4240000e-01   2.3393902e+03
   2.4320000e-01   2.3323941e+03
   2.4560000e-01   2.3102076e+03
   2.4640000e-01   2.3038950e+03
   2.4720000e-01   2.2969487e+03
   2.4800000e-01   2.2912690e+03
   2.4880000e-01   2.2866431e+03
   2.4920000e-01   2.2849114e+03
   2.5000000e-01   2.2827819e+03
   2.5040000e-01   2.2825610e+03
   2.5080000e-01   2.2834262e+03
   2.5120000e-01   2.2854484e+03
   2.5160000e-01   2.2883855e+03
   2.5200000e-01   2.2922665e+03
   2.5240000e-01   2.2974935e+03
   2.5280000e-01   2.3043366e+03
   2.5320000e-01   2.3127484e+03
   2.5360000e-01   2.3227401e+03
   2.5400000e-01   2.3344917e+03
   2.5440000e-01   2.3479601e+03
   2.5480000e-01   2.3628064e+03
   2.5520000e-01   2.3788998e+03
   2.5560000e-01   2.3964714e+03
   2.5600000e-01   2.4155172e+03
   2.5680000e-01   2.4556193e+03
   2.5800000e-01   2.5168336e+03
   2.5840000e-01   2.5366191e+03
   2.5920000e-01   2.5742212e+03
   2.5960000e-01   2.5920594e+03
   2.6000000e-01   2.6089980e+03
   2.6120000e-01   2.6580979e+03
   2.6200000e-01   2.6912221e+03
   2.6240000e-01   2.7082828e+03
   2.6280000e-01   2.7261633e+03
   2.6320000e-01   2.7446652e+03
   2.6480000e-01   2.8203241e+03
   2.6560000e-01   2.8565410e+03
   2.6640000e-01   2.8913661e+03
   2.6760000e-01   2.9410139e+03
   2.6840000e-01   2.9755274e+03
   2.6880000e-01   2.9931622e+03
   2.7040000e-01   3.0655112e+03
   2.7120000e-01   3.1007284e+03
   2.7280000e-01   3.1672107e+03
   2.7400000e-01   3.2185639e+03
   2.7480000e-01   3.2541214e+03
   2.7560000e-01   3.2887709e+03
   2.7640000e-01   3.3223652e+03
   2.7760000e-01   3.3715186e+03
   2.7880000e-01   3.4224840e+03
   2.8000000e-01   3.4740654e+03
   2.8200000e-01   3.5555747e+03
   2.8440000e-01   3.6558136e+03
   2.8600000e-01   3.7199273e+03
   2.8800000e-01   3.8023384e+03
   2.9040000e-01   3.8978881e+03
   2.9160000e-01   3.9467893e+03
   2.9400000e-01   4.0402662e+03
   2.9480000e-01   4.0719393e+03
   2.9520000e-01   4.0874022e+03
   2.9560000e-01   4.1022697e+03
   2.9640000e-01   4.1312806e+03
   2.9720000e-01   4.1589865e+03
   2.9800000e-01   4.1853019e+03
   2.9840000e-01   4.1973619e+03
   2.9880000e-01   4.2081698e+03
   2.9920000e-01   4.2177491e+03
   2.9960000e-01   4.2260190e+03
   3.0000000e-01   4.2325438e+03
   3.0040000e-01   4.2370003e+03
   3.0080000e-01   4.2394509e+03
   3.0120000e-01   4.2398136e+03
   3.0160000e-01   4.2374246e+03
   3.0200000e-01   4.2315149e+03
